series_id,year,period,value,footnote_codes
CUUR0000SEMD     ,2012,M10,676.952,          
CUUR0000SEMD     ,2012,M11,681.73,          
CUUR0000SEMD     ,2012,M12,684.005,          
CUUR0000SEMD     ,2012,M13,672.078,          
CUUR0000SEMD     ,2013,M01,688.146,          
CUUR0000SEMD     ,2013,M02,697.701,          
CUUR0000SEMD     ,2013,M03,699.196,          
CUUR0000SEMD     ,2013,M04,694.601,          
CUUR0000SEMD     ,2013,M05,693.467,          
CUUR0000SEMD     ,2013,M06,696.308,          
CUUR0000SEMD     ,2013,M07,697.402,          
CUUR0000SEMD     ,2013,M08,706.85,          
CUUR0000SEMD     ,2013,M09,711.279,          
CUUR0000SEMD     ,2013,M10,710.343,          
CUUR0000SEMD     ,2013,M11,709.948,          
CUUR0000SEMD     ,2013,M12,710.891,          
CUUR0000SEMD     ,2013,M13,701.344,          
CUUR0000SEMD     ,2014,M01,718.3,          
CUUR0000SEMD     ,2014,M02,728.39,          
CUUR0000SEMD     ,2014,M03,731.958,          
CUUR0000SEMD     ,2014,M04,733.129,          
CUUR0000SEMD     ,2014,M05,733.378,          
CUUR0000SEMD     ,2014,M06,733.656,          
CUUR0000SEMD     ,2014,M07,735.769,          
CUUR0000SEMD     ,2014,M08,733.711,          
CUUR0000SEMD     ,2014,M09,735.979,          
CUUR0000SEMD     ,2014,M10,738.104,          
CUUR0000SEMD     ,2014,M11,740.567,          
CUUR0000SEMD     ,2014,M12,743.152,          
CUUR0000SEMD     ,2014,M13,733.841,          
CUUR0000SEMD     ,2015,M01,747.609,          
CUUR0000SEMD     ,2015,M02,752.284,          
CUUR0000SEMD     ,2015,M03,754.962,          
CUUR0000SEMD     ,2015,M04,764.862,          
CUUR0000SEMD     ,2015,M05,766.486,          
CUUR0000SEMD     ,2015,M06,759.212,          
CUUR0000SEMD     ,2015,M07,759.144,          
CUUR0000SEMD     ,2015,M08,757.797,          
CUUR0000SEMD     ,2015,M09,760.091,          
CUUR0000SEMD     ,2015,M10,774.045,          
CUUR0000SEMD     ,2015,M11,773.151,          
CUUR0000SEMD     ,2015,M12,772.596,          
CUUR0000SEMD     ,2015,M13,761.853,          
CUUR0000SEMD     ,2016,M01,779.911,          
CUUR0000SEMD     ,2016,M02,789.162,          
CUUR0000SEMD     ,2016,M03,787.678,          
CUUR0000SEMD     ,2016,M04,788.929,          
CUUR0000SEMD     ,2016,M05,791.417,          
CUUR0000SEMD     ,2016,M06,790.5,          
CUUR0000SEMD     ,2016,M07,792.652,          
CUUR0000SEMD     ,2016,M08,801.834,          
CUUR0000SEMD     ,2016,M09,802.945,          
CUUR0000SEMD     ,2016,M10,805.459,          
CUUR0000SEMD     ,2016,M11,805.418,          
CUUR0000SEMD     ,2016,M12,805.623,          
CUUR0000SEMD     ,2016,M13,795.127,          
CUUR0000SEMD     ,2017,M01,811.479,          
CUUR0000SEMD     ,2017,M02,821.498,          
CUUR0000SEMD     ,2017,M03,822.885,          
CUUR0000SEMD     ,2017,M04,828.828,          
CUUR0000SEMD     ,2017,M05,827.943,          
CUUR0000SEMD     ,2017,M06,832.192,          
CUUR0000SEMD     ,2017,M07,834.769,          
CUUR0000SEMD     ,2017,M08,834.654,          
CUUR0000SEMD     ,2017,M09,837.192,          
CUUR0000SEMD     ,2017,M10,841.991,          
CUUR0000SEMD     ,2017,M11,843.205,          
CUUR0000SEMD01   ,1996,M12,100,          
CUUR0000SEMD01   ,1997,M01,100.8,          
CUUR0000SEMD01   ,1997,M02,101,          
CUUR0000SEMD01   ,1997,M03,101.1,          
CUUR0000SEMD01   ,1997,M04,101.2,          
CUUR0000SEMD01   ,1997,M05,101.3,          
CUUR0000SEMD01   ,1997,M06,101.3,          
CUUR0000SEMD01   ,1997,M07,101.5,          
CUUR0000SEMD01   ,1997,M08,101.9,          
CUUR0000SEMD01   ,1997,M09,102,          
CUUR0000SEMD01   ,1997,M10,102.3,          
CUUR0000SEMD01   ,1997,M11,102.7,          
CUUR0000SEMD01   ,1997,M12,103.2,          
CUUR0000SEMD01   ,1997,M13,101.7,          
CUUR0000SEMD01   ,1998,M01,103.5,          
CUUR0000SEMD01   ,1998,M02,104.1,          
CUUR0000SEMD01   ,1998,M03,104.1,          
CUUR0000SEMD01   ,1998,M04,104.3,          
CUUR0000SEMD01   ,1998,M05,104.2,          
CUUR0000SEMD01   ,1998,M06,104.3,          
CUUR0000SEMD01   ,1998,M07,105.2,          
CUUR0000SEMD01   ,1998,M08,105.7,          
CUUR0000SEMD01   ,1998,M09,105.5,          
CUUR0000SEMD01   ,1998,M10,105.9,          
CUUR0000SEMD01   ,1998,M11,106.2,          
CUUR0000SEMD01   ,1998,M12,106.4,          
CUUR0000SEMD01   ,1998,M13,105,          
CUUR0000SEMD01   ,1999,M01,107.5,          
CUUR0000SEMD01   ,1999,M02,108.1,          
CUUR0000SEMD01   ,1999,M03,108.3,          
CUUR0000SEMD01   ,1999,M04,108.1,          
CUUR0000SEMD01   ,1999,M05,108.4,          
CUUR0000SEMD01   ,1999,M06,108.6,          
CUUR0000SEMD01   ,1999,M07,109.3,          
CUUR0000SEMD01   ,1999,M08,110,          
CUUR0000SEMD01   ,1999,M09,110.3,          
CUUR0000SEMD01   ,1999,M10,110.6,          
CUUR0000SEMD01   ,1999,M11,110.9,          
CUUR0000SEMD01   ,1999,M12,111.8,          
CUUR0000SEMD01   ,1999,M13,109.3,          
CUUR0000SEMD01   ,2000,M01,112.6,          
CUUR0000SEMD01   ,2000,M02,113.4,          
CUUR0000SEMD01   ,2000,M03,113.8,          
CUUR0000SEMD01   ,2000,M04,114.2,          
CUUR0000SEMD01   ,2000,M05,114.5,          
CUUR0000SEMD01   ,2000,M06,115.2,          
CUUR0000SEMD01   ,2000,M07,116.2,          
CUUR0000SEMD01   ,2000,M08,117.3,          
CUUR0000SEMD01   ,2000,M09,117.8,          
CUUR0000SEMD01   ,2000,M10,118.2,          
CUUR0000SEMD01   ,2000,M11,118.6,          
CUUR0000SEMD01   ,2000,M12,118.8,          
CUUR0000SEMD01   ,2000,M13,115.9,          
CUUR0000SEMD01   ,2001,M01,120,          
CUUR0000SEMD01   ,2001,M02,120.9,          
CUUR0000SEMD01   ,2001,M03,121.6,          
CUUR0000SEMD01   ,2001,M04,121.9,          
CUUR0000SEMD01   ,2001,M05,122.5,          
CUUR0000SEMD01   ,2001,M06,123,          
CUUR0000SEMD01   ,2001,M07,123.5,          
CUUR0000SEMD01   ,2001,M08,124.7,          
CUUR0000SEMD01   ,2001,M09,125.2,          
CUUR0000SEMD01   ,2001,M10,126,          
CUUR0000SEMD01   ,2001,M11,126.9,          
CUUR0000SEMD01   ,2001,M12,127.4,          
CUUR0000SEMD01   ,2001,M13,123.6,          
CUUR0000SEMD01   ,2002,M01,129.2,          
CUUR0000SEMD01   ,2002,M02,130.4,          
CUUR0000SEMD01   ,2002,M03,131.5,          
CUUR0000SEMD01   ,2002,M04,132.7,          
CUUR0000SEMD01   ,2002,M05,133.5,          
CUUR0000SEMD01   ,2002,M06,133.7,          
CUUR0000SEMD01   ,2002,M07,134.6,          
CUUR0000SEMD01   ,2002,M08,136,          
CUUR0000SEMD01   ,2002,M09,136.7,          
CUUR0000SEMD01   ,2002,M10,138.1,          
CUUR0000SEMD01   ,2002,M11,139.6,          
CUUR0000SEMD01   ,2002,M12,140.3,          
CUUR0000SEMD01   ,2002,M13,134.7,          
CUUR0000SEMD01   ,2003,M01,141.4,          
CUUR0000SEMD01   ,2003,M02,142.3,          
CUUR0000SEMD01   ,2003,M03,142.5,          
CUUR0000SEMD01   ,2003,M04,142.4,          
CUUR0000SEMD01   ,2003,M05,142.4,          
CUUR0000SEMD01   ,2003,M06,143.6,          
CUUR0000SEMD01   ,2003,M07,144.7,          
CUUR0000SEMD01   ,2003,M08,145.9,          
CUUR0000SEMD01   ,2003,M09,146.5,          
CUUR0000SEMD01   ,2003,M10,146.9,          
CUUR0000SEMD01   ,2003,M11,148.8,          
CUUR0000SEMD01   ,2003,M12,149.3,          
CUUR0000SEMD01   ,2003,M13,144.7,          
CUUR0000SEMD01   ,2004,M01,150.3,          
CUUR0000SEMD01   ,2004,M02,151.4,          
CUUR0000SEMD01   ,2004,M03,151.8,          
CUUR0000SEMD01   ,2004,M04,151.8,          
CUUR0000SEMD01   ,2004,M05,152.2,          
CUUR0000SEMD01   ,2004,M06,153,          
CUUR0000SEMD01   ,2004,M07,153.8,          
CUUR0000SEMD01   ,2004,M08,153.7,          
CUUR0000SEMD01   ,2004,M09,154.2,          
CUUR0000SEMD01   ,2004,M10,155.1,          
CUUR0000SEMD01   ,2004,M11,156,          
CUUR0000SEMD01   ,2004,M12,157.1,          
CUUR0000SEMD01   ,2004,M13,153.4,          
CUUR0000SEMD01   ,2005,M01,158.3,          
CUUR0000SEMD01   ,2005,M02,159.7,          
CUUR0000SEMD01   ,2005,M03,160.6,          
CUUR0000SEMD01   ,2005,M04,160.6,          
CUUR0000SEMD01   ,2005,M05,160.6,          
CUUR0000SEMD01   ,2005,M06,160.8,          
CUUR0000SEMD01   ,2005,M07,162,          
CUUR0000SEMD01   ,2005,M08,161.4,          
CUUR0000SEMD01   ,2005,M09,161.5,          
CUUR0000SEMD01   ,2005,M10,162.9,          
CUUR0000SEMD01   ,2005,M11,165.2,          
CUUR0000SEMD01   ,2005,M12,165.2,          
CUUR0000SEMD01   ,2005,M13,161.6,          
CUUR0000SEMD01   ,2006,M01,166.7,          
CUUR0000SEMD01   ,2006,M02,169.3,          
CUUR0000SEMD01   ,2006,M03,170.4,          
CUUR0000SEMD01   ,2006,M04,170.9,          
CUUR0000SEMD01   ,2006,M05,171.4,          
CUUR0000SEMD01   ,2006,M06,172,          
CUUR0000SEMD01   ,2006,M07,172.6,          
CUUR0000SEMD01   ,2006,M08,173.3,          
CUUR0000SEMD01   ,2006,M09,173.6,          
CUUR0000SEMD01   ,2006,M10,174.3,          
CUUR0000SEMD01   ,2006,M11,175.7,          
CUUR0000SEMD01   ,2006,M12,175.4,          
CUUR0000SEMD01   ,2006,M13,172.1,          
CUUR0000SEMD01   ,2007,M01,177.293,          
CUUR0000SEMD01   ,2007,M02,179.436,          
CUUR0000SEMD01   ,2007,M03,180.282,          
CUUR0000SEMD01   ,2007,M04,180.98,          
CUUR0000SEMD01   ,2007,M05,181.708,          
CUUR0000SEMD01   ,2007,M06,182.007,          
CUUR0000SEMD01   ,2007,M07,183.677,          
CUUR0000SEMD01   ,2007,M08,184.293,          
CUUR0000SEMD01   ,2007,M09,185.498,          
CUUR0000SEMD01   ,2007,M10,187.729,          
CUUR0000SEMD01   ,2007,M11,189.797,          
CUUR0000SEMD01   ,2007,M12,189.908,          
CUUR0000SEMD01   ,2007,M13,183.551,          
CUUR0000SEMD01   ,2008,M01,192.878,          
CUUR0000SEMD01   ,2008,M02,194.818,          
CUUR0000SEMD01   ,2008,M03,195.206,          
CUUR0000SEMD01   ,2008,M04,195.688,          
CUUR0000SEMD01   ,2008,M05,196.032,          
CUUR0000SEMD01   ,2008,M06,196.199,          
CUUR0000SEMD01   ,2008,M07,196.973,          
CUUR0000SEMD01   ,2008,M08,197.786,          
CUUR0000SEMD01   ,2008,M09,198.693,          
CUUR0000SEMD01   ,2008,M10,199.984,          
CUUR0000SEMD01   ,2008,M11,200.923,          
CUUR0000SEMD01   ,2008,M12,201.053,          
CUUR0000SEMD01   ,2008,M13,197.186,          
CUUR0000SEMD01   ,2009,M01,203.957,          
CUUR0000SEMD01   ,2009,M02,206.845,          
CUUR0000SEMD01   ,2009,M03,207.925,          
CUUR0000SEMD01   ,2009,M04,209.412,          
CUUR0000SEMD01   ,2009,M05,209.11,          
CUUR0000SEMD01   ,2009,M06,209.277,          
CUUR0000SEMD01   ,2009,M07,210.92,          
CUUR0000SEMD01   ,2009,M08,211.644,          
CUUR0000SEMD01   ,2009,M09,212.848,          
CUUR0000SEMD01   ,2009,M10,213.882,          
CUUR0000SEMD01   ,2009,M11,216.384,          
CUUR0000SEMD01   ,2009,M12,216.57,          
CUUR0000SEMD01   ,2009,M13,210.731,          
CUUR0000SEMD01   ,2010,M01,219.34,          
CUUR0000SEMD01   ,2010,M02,223.614,          
CUUR0000SEMD01   ,2010,M03,225.822,          
CUUR0000SEMD01   ,2010,M04,226.133,          
CUUR0000SEMD01   ,2010,M05,226.186,          
CUUR0000SEMD01   ,2010,M06,226.579,          
CUUR0000SEMD01   ,2010,M07,225.552,          
CUUR0000SEMD01   ,2010,M08,226.2,          
CUUR0000SEMD01   ,2010,M09,230.085,          
CUUR0000SEMD01   ,2010,M10,231.961,          
CUUR0000SEMD01   ,2010,M11,232.298,          
CUUR0000SEMD01   ,2010,M12,232.953,          
CUUR0000SEMD01   ,2010,M13,227.227,          
CUUR0000SEMD01   ,2011,M01,234.791,          
CUUR0000SEMD01   ,2011,M02,237.904,          
CUUR0000SEMD01   ,2011,M03,238.223,          
CUUR0000SEMD01   ,2011,M04,239.453,          
CUUR0000SEMD01   ,2011,M05,240.334,          
CUUR0000SEMD01   ,2011,M06,240.395,          
CUUR0000SEMD01   ,2011,M07,241.251,          
CUUR0000SEMD01   ,2011,M08,242.032,          
CUUR0000SEMD01   ,2011,M09,242.615,          
CUUR0000SEMD01   ,2011,M10,244.592,          
CUUR0000SEMD01   ,2011,M11,246.587,          
CUUR0000SEMD01   ,2011,M12,246.377,          
CUUR0000SEMD01   ,2011,M13,241.213,          
CUUR0000SEMD01   ,2012,M01,248.41,          
CUUR0000SEMD01   ,2012,M02,250.56,          
CUUR0000SEMD01   ,2012,M03,250.638,          
CUUR0000SEMD01   ,2012,M04,251.819,          
CUUR0000SEMD01   ,2012,M05,252.476,          
CUUR0000SEMD01   ,2012,M06,254.248,          
CUUR0000SEMD01   ,2012,M07,254.982,          
CUUR0000SEMD01   ,2012,M08,253.38,          
CUUR0000SEMD01   ,2012,M09,254.738,          
CUUR0000SEMD01   ,2012,M10,255.477,          
CUUR0000SEMD01   ,2012,M11,257.537,          
CUUR0000SEMD01   ,2012,M12,258.486,          
CUUR0000SEMD01   ,2012,M13,253.563,          
CUUR0000SEMD01   ,2013,M01,260.035,          
CUUR0000SEMD01   ,2013,M02,264.071,          
CUUR0000SEMD01   ,2013,M03,264.586,          
CUUR0000SEMD01   ,2013,M04,262.595,          
CUUR0000SEMD01   ,2013,M05,262.06,          
CUUR0000SEMD01   ,2013,M06,263.287,          
CUUR0000SEMD01   ,2013,M07,263.698,          
CUUR0000SEMD01   ,2013,M08,267.741,          
CUUR0000SEMD01   ,2013,M09,269.691,          
CUUR0000SEMD01   ,2013,M10,269.27,          
CUUR0000SEMD01   ,2013,M11,268.978,          
CUUR0000SEMD01   ,2013,M12,269.365,          
CUUR0000SEMD01   ,2013,M13,265.448,          
CUUR0000SEMD01   ,2014,M01,272.485,          
CUUR0000SEMD01   ,2014,M02,276.555,          
CUUR0000SEMD01   ,2014,M03,277.974,          
CUUR0000SEMD01   ,2014,M04,278.496,          
CUUR0000SEMD01   ,2014,M05,278.568,          
CUUR0000SEMD01   ,2014,M06,278.695,          
CUUR0000SEMD01   ,2014,M07,279.587,          
CUUR0000SEMD01   ,2014,M08,278.608,          
CUUR0000SEMD01   ,2014,M09,279.54,          
CUUR0000SEMD01   ,2014,M10,280.496,          
CUUR0000SEMD01   ,2014,M11,281.491,          
CUUR0000SEMD01   ,2014,M12,282.547,          
CUUR0000SEMD01   ,2014,M13,278.754,          
CUUR0000SEMD01   ,2015,M01,284.225,          
CUUR0000SEMD01   ,2015,M02,286.308,          
CUUR0000SEMD01   ,2015,M03,287.42,          
CUUR0000SEMD01   ,2015,M04,291.775,          
CUUR0000SEMD01   ,2015,M05,292.257,          
CUUR0000SEMD01   ,2015,M06,288.959,          
CUUR0000SEMD01   ,2015,M07,288.895,          
CUUR0000SEMD01   ,2015,M08,288.181,          
CUUR0000SEMD01   ,2015,M09,289.134,          
CUUR0000SEMD01   ,2015,M10,295.282,          
CUUR0000SEMD01   ,2015,M11,294.765,          
CUUR0000SEMD01   ,2015,M12,294.377,          
CUUR0000SEMD01   ,2015,M13,290.132,          
CUUR0000SEMD01   ,2016,M01,297.252,          
CUUR0000SEMD01   ,2016,M02,301.007,          
CUUR0000SEMD01   ,2016,M03,300.303,          
CUUR0000SEMD01   ,2016,M04,300.733,          
CUUR0000SEMD01   ,2016,M05,301.713,          
CUUR0000SEMD01   ,2016,M06,301.277,          
CUUR0000SEMD01   ,2016,M07,302.161,          
CUUR0000SEMD01   ,2016,M08,305.972,          
CUUR0000SEMD01   ,2016,M09,306.404,          
CUUR0000SEMD01   ,2016,M10,307.433,          
CUUR0000SEMD01   ,2016,M11,307.403,          
CUUR0000SEMD01   ,2016,M12,307.465,          
CUUR0000SEMD01   ,2016,M13,303.26,          
CUUR0000SEMD01   ,2017,M01,309.929,          
CUUR0000SEMD01   ,2017,M02,313.974,          
CUUR0000SEMD01   ,2017,M03,314.529,          
CUUR0000SEMD01   ,2017,M04,317.053,          
CUUR0000SEMD01   ,2017,M05,316.653,          
CUUR0000SEMD01   ,2017,M06,318.313,          
CUUR0000SEMD01   ,2017,M07,319.387,          
CUUR0000SEMD01   ,2017,M08,319.394,          
CUUR0000SEMD01   ,2017,M09,320.449,          
CUUR0000SEMD01   ,2017,M10,322.368,          
CUUR0000SEMD01   ,2017,M11,322.871,          
CUUR0000SEMD02   ,1996,M12,100,          
CUUR0000SEMD02   ,1997,M01,100.4,          
CUUR0000SEMD02   ,1997,M02,101.3,          
CUUR0000SEMD02   ,1997,M03,101.4,          
CUUR0000SEMD02   ,1997,M04,101.6,          
CUUR0000SEMD02   ,1997,M05,101.8,          
CUUR0000SEMD02   ,1997,M06,102,          
CUUR0000SEMD02   ,1997,M07,102.7,          
CUUR0000SEMD02   ,1997,M08,103,          
CUUR0000SEMD02   ,1997,M09,103.1,          
CUUR0000SEMD02   ,1997,M10,103.2,          
CUUR0000SEMD02   ,1997,M11,103.4,          
CUUR0000SEMD02   ,1997,M12,103.9,          
CUUR0000SEMD02   ,1997,M13,102.3,          
CUUR0000SEMD02   ,1998,M01,104.6,          
CUUR0000SEMD02   ,1998,M02,105.9,          
CUUR0000SEMD02   ,1998,M03,106,          
CUUR0000SEMD02   ,1998,M04,106.6,          
CUUR0000SEMD02   ,1998,M05,106.8,          
CUUR0000SEMD02   ,1998,M06,106.8,          
CUUR0000SEMD02   ,1998,M07,107.2,          
CUUR0000SEMD02   ,1998,M08,108.1,          
CUUR0000SEMD02   ,1998,M09,108.2,          
CUUR0000SEMD02   ,1998,M10,108,          
CUUR0000SEMD02   ,1998,M11,108.1,          
CUUR0000SEMD02   ,1998,M12,108.4,          
CUUR0000SEMD02   ,1998,M13,107.1,          
CUUR0000SEMD02   ,1999,M01,109.3,          
CUUR0000SEMD02   ,1999,M02,110.4,          
CUUR0000SEMD02   ,1999,M03,110.4,          
CUUR0000SEMD02   ,1999,M04,110.7,          
CUUR0000SEMD02   ,1999,M05,111.1,          
CUUR0000SEMD02   ,1999,M06,111.3,          
CUUR0000SEMD02   ,1999,M07,111.5,          
CUUR0000SEMD02   ,1999,M08,112.2,          
CUUR0000SEMD02   ,1999,M09,112.5,          
CUUR0000SEMD02   ,1999,M10,112.8,          
CUUR0000SEMD02   ,1999,M11,113,          
CUUR0000SEMD02   ,1999,M12,113.4,          
CUUR0000SEMD02   ,1999,M13,111.6,          
CUUR0000SEMD02   ,2000,M01,113.9,          
CUUR0000SEMD02   ,2000,M02,115,          
CUUR0000SEMD02   ,2000,M03,115.1,          
CUUR0000SEMD02   ,2000,M04,115.8,          
CUUR0000SEMD02   ,2000,M05,116,          
CUUR0000SEMD02   ,2000,M06,117,          
CUUR0000SEMD02   ,2000,M07,117.5,          
CUUR0000SEMD02   ,2000,M08,118.2,          
CUUR0000SEMD02   ,2000,M09,118.6,          
CUUR0000SEMD02   ,2000,M10,118.8,          
CUUR0000SEMD02   ,2000,M11,119,          
CUUR0000SEMD02   ,2000,M12,119,          
CUUR0000SEMD02   ,2000,M13,117,          
CUUR0000SEMD02   ,2001,M01,119.9,          
CUUR0000SEMD02   ,2001,M02,119.8,          
CUUR0000SEMD02   ,2001,M03,120,          
CUUR0000SEMD02   ,2001,M04,120.5,          
CUUR0000SEMD02   ,2001,M05,120.9,          
CUUR0000SEMD02   ,2001,M06,121,          
CUUR0000SEMD02   ,2001,M07,121.6,          
CUUR0000SEMD02   ,2001,M08,122.6,          
CUUR0000SEMD02   ,2001,M09,123.3,          
CUUR0000SEMD02   ,2001,M10,123.6,          
CUUR0000SEMD02   ,2001,M11,124,          
CUUR0000SEMD02   ,2001,M12,124.3,          
CUUR0000SEMD02   ,2001,M13,121.8,          
CUUR0000SEMD02   ,2002,M01,125,          
CUUR0000SEMD02   ,2002,M02,126,          
CUUR0000SEMD02   ,2002,M03,126.6,          
CUUR0000SEMD02   ,2002,M04,127,          
CUUR0000SEMD02   ,2002,M05,127.2,          
CUUR0000SEMD02   ,2002,M06,127.9,          
CUUR0000SEMD02   ,2002,M07,128.4,          
CUUR0000SEMD02   ,2002,M08,128.8,          
CUUR0000SEMD02   ,2002,M09,129.3,          
CUUR0000SEMD02   ,2002,M10,129.5,          
CUUR0000SEMD02   ,2002,M11,129.7,          
CUUR0000SEMD02   ,2002,M12,129.8,          
CUUR0000SEMD02   ,2002,M13,127.9,          
CUUR0000SEMD02   ,2003,M01,132,          
CUUR0000SEMD02   ,2003,M02,133.1,          
CUUR0000SEMD02   ,2003,M03,133.5,          
CUUR0000SEMD02   ,2003,M04,134.1,          
CUUR0000SEMD02   ,2003,M05,135,          
CUUR0000SEMD02   ,2003,M06,135.2,          
CUUR0000SEMD02   ,2003,M07,135.6,          
CUUR0000SEMD02   ,2003,M08,136.2,          
CUUR0000SEMD02   ,2003,M09,136.5,          
CUUR0000SEMD02   ,2003,M10,136.8,          
CUUR0000SEMD02   ,2003,M11,137.1,          
CUUR0000SEMD02   ,2003,M12,137.3,          
CUUR0000SEMD02   ,2003,M13,135.2,          
CUUR0000SEMD02   ,2004,M01,138.3,          
CUUR0000SEMD02   ,2004,M02,139,          
CUUR0000SEMD02   ,2004,M03,139.3,          
CUUR0000SEMD02   ,2004,M04,139.2,          
CUUR0000SEMD02   ,2004,M05,139.3,          
CUUR0000SEMD02   ,2004,M06,140.6,          
CUUR0000SEMD02   ,2004,M07,141,          
CUUR0000SEMD02   ,2004,M08,141.4,          
CUUR0000SEMD02   ,2004,M09,141.4,          
CUUR0000SEMD02   ,2004,M10,141.7,          
CUUR0000SEMD02   ,2004,M11,141.9,          
CUUR0000SEMD02   ,2004,M12,142.1,          
CUUR0000SEMD02   ,2004,M13,140.4,          
CUUR0000SEMD02   ,2005,M01,143.1,          
CUUR0000SEMD02   ,2005,M02,143.8,          
CUUR0000SEMD02   ,2005,M03,143.6,          
CUUR0000SEMD02   ,2005,M04,144,          
CUUR0000SEMD02   ,2005,M05,144.1,          
CUUR0000SEMD02   ,2005,M06,144.5,          
CUUR0000SEMD02   ,2005,M07,145,          
CUUR0000SEMD02   ,2005,M08,145.7,          
CUUR0000SEMD02   ,2005,M09,145.9,          
CUUR0000SEMD02   ,2005,M10,146.2,          
CUUR0000SEMD02   ,2005,M11,146.8,          
CUUR0000SEMD02   ,2005,M12,147.1,          
CUUR0000SEMD02   ,2005,M13,145,          
CUUR0000SEMD02   ,2006,M01,148.2,          
CUUR0000SEMD02   ,2006,M02,148.5,          
CUUR0000SEMD02   ,2006,M03,148.8,          
CUUR0000SEMD02   ,2006,M04,149.6,          
CUUR0000SEMD02   ,2006,M05,150.2,          
CUUR0000SEMD02   ,2006,M06,150.6,          
CUUR0000SEMD02   ,2006,M07,150.9,          
CUUR0000SEMD02   ,2006,M08,151.4,          
CUUR0000SEMD02   ,2006,M09,152.2,          
CUUR0000SEMD02   ,2006,M10,153.3,          
CUUR0000SEMD02   ,2006,M11,153.9,          
CUUR0000SEMD02   ,2006,M12,154.5,          
CUUR0000SEMD02   ,2006,M13,151,          
CUUR0000SEMD02   ,2007,M01,156.205,          
CUUR0000SEMD02   ,2007,M02,156.878,          
CUUR0000SEMD02   ,2007,M03,157.155,          
CUUR0000SEMD02   ,2007,M04,158.396,          
CUUR0000SEMD02   ,2007,M05,159.234,          
CUUR0000SEMD02   ,2007,M06,159.376,          
CUUR0000SEMD02   ,2007,M07,160.5,          
CUUR0000SEMD02   ,2007,M08,160.756,          
CUUR0000SEMD02   ,2007,M09,161.234,          
CUUR0000SEMD02   ,2007,M10,161.59,          
CUUR0000SEMD02   ,2007,M11,161.799,          
CUUR0000SEMD02   ,2007,M12,161.981,          
CUUR0000SEMD02   ,2007,M13,159.592,          
CUUR0000SEMD02   ,2008,M01,163.185,          
CUUR0000SEMD02   ,2008,M02,164.229,          
CUUR0000SEMD02   ,2008,M03,164.516,          
CUUR0000SEMD02   ,2008,M04,164.823,          
CUUR0000SEMD02   ,2008,M05,164.976,          
CUUR0000SEMD02   ,2008,M06,165.36,          
CUUR0000SEMD02   ,2008,M07,165.644,          
CUUR0000SEMD02   ,2008,M08,165.693,          
CUUR0000SEMD02   ,2008,M09,166.007,          
CUUR0000SEMD02   ,2008,M10,166.037,          
CUUR0000SEMD02   ,2008,M11,166.552,          
CUUR0000SEMD02   ,2008,M12,167.097,          
CUUR0000SEMD02   ,2008,M13,165.343,          
CUUR0000SEMD02   ,2009,M01,169.195,          
CUUR0000SEMD02   ,2009,M02,170.121,          
CUUR0000SEMD02   ,2009,M03,170.367,          
CUUR0000SEMD02   ,2009,M04,171.521,          
CUUR0000SEMD02   ,2009,M05,171.583,          
CUUR0000SEMD02   ,2009,M06,171.515,          
CUUR0000SEMD02   ,2009,M07,171.785,          
CUUR0000SEMD02   ,2009,M08,172.179,          
CUUR0000SEMD02   ,2009,M09,172.221,          
CUUR0000SEMD02   ,2009,M10,172.631,          
CUUR0000SEMD02   ,2009,M11,173.352,          
CUUR0000SEMD02   ,2009,M12,173.095,          
CUUR0000SEMD02   ,2009,M13,171.63,          
CUUR0000SEMD02   ,2010,M01,174.11,          
CUUR0000SEMD02   ,2010,M02,174.896,          
CUUR0000SEMD02   ,2010,M03,175.064,          
CUUR0000SEMD02   ,2010,M04,175.651,          
CUUR0000SEMD02   ,2010,M05,177.096,          
CUUR0000SEMD02   ,2010,M06,177.67,          
CUUR0000SEMD02   ,2010,M07,177.953,          
CUUR0000SEMD02   ,2010,M08,178.16,          
CUUR0000SEMD02   ,2010,M09,178.237,          
CUUR0000SEMD02   ,2010,M10,178.368,          
CUUR0000SEMD02   ,2010,M11,178.294,          
CUUR0000SEMD02   ,2010,M12,178.531,          
CUUR0000SEMD02   ,2010,M13,177.003,          
CUUR0000SEMD02   ,2011,M01,180.046,          
CUUR0000SEMD02   ,2011,M02,181.212,          
CUUR0000SEMD02   ,2011,M03,181.604,          
CUUR0000SEMD02   ,2011,M04,181.521,          
CUUR0000SEMD02   ,2011,M05,181.824,          
CUUR0000SEMD02   ,2011,M06,181.897,          
CUUR0000SEMD02   ,2011,M07,182.388,          
CUUR0000SEMD02   ,2011,M08,182.614,          
CUUR0000SEMD02   ,2011,M09,183.026,          
CUUR0000SEMD02   ,2011,M10,183.057,          
CUUR0000SEMD02   ,2011,M11,183.292,          
CUUR0000SEMD02   ,2011,M12,183.78,          
CUUR0000SEMD02   ,2011,M13,182.188,          
CUUR0000SEMD02   ,2012,M01,185.82,          
CUUR0000SEMD02   ,2012,M02,187.345,          
CUUR0000SEMD02   ,2012,M03,187.612,          
CUUR0000SEMD02   ,2012,M04,187.932,          
CUUR0000SEMD02   ,2012,M05,188.653,          
CUUR0000SEMD02   ,2012,M06,188.872,          
CUUR0000SEMD02   ,2012,M07,189.404,          
CUUR0000SEMD02   ,2012,M08,189.647,          
